row_key,id,split,domain,provider,judge_model,repetition,include_domain,candidate_order_json,raw_predicted_label,predicted_label,predicted_source_type,confidence,scores_json,evidence_json,input_tokens,output_tokens,total_tokens,error
test::T0129,T0129,test,howto,gemini,gemini-3.5-flash-lite,2,False,"[""google/gemma-4-E4B-it"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""Punctuation anomalies like '; , ' suggest imperfect extraction from an online human-written article or forum post."", ""The practical, highly specific DIY advice regarding straw bales and polycarbonate roofing reflects real-world husbandry experience rather than synthetic generalities.""]",,,1150.0,
test::T0144,T0144,test,howto,openai,gpt-5.6-luna,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.57,"{""human"": 0.57, ""HuggingFaceTB/SmolLM3-3B"": 0.08, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.07, ""microsoft/Phi-4-mini-instruct"": 0.08, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""The prose has editorially polished, continuous advice structure with varied sentence lengths and concrete examples."", ""Punctuation and spacing artifacts (e.g., semicolon-separated blocks and “past-even”) suggest text extraction or formatting noise rather than deliberate generation."", ""The imperative, magazine-advice tone is compatible with human-written source material, though synthetic authorship remains plausible.""]",947.0,211.0,1158.0,
test::T0144,T0144,test,howto,openai,gpt-5.6-luna,1,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B""]",mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,ai,0.25,"{""human"": 0.18, ""HuggingFaceTB/SmolLM3-3B"": 0.16, ""Qwen/Qwen3-4B-Instruct-2507"": 0.12, ""google/gemma-4-E4B-it"": 0.15, ""microsoft/Phi-4-mini-instruct"": 0.14, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.25}","[""The passage has awkward punctuation and spacing artifacts (for example, stray semicolons and compressed commas)."", ""Its repetitive imperative structure and explicit step-by-step advice are consistent with generated instructional prose, though the source appears to preserve edited web-text phrasing.""]",947.0,206.0,1153.0,
test::T0144,T0144,test,howto,openai,gpt-5.6-luna,2,False,"[""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.28,"{""human"": 0.18, ""HuggingFaceTB/SmolLM3-3B"": 0.12, ""Qwen/Qwen3-4B-Instruct-2507"": 0.15, ""google/gemma-4-E4B-it"": 0.11, ""microsoft/Phi-4-mini-instruct"": 0.28, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.16}","[""The text has strong editorial and formatting artifacts, including semicolon-separated blocks, missing spaces, and awkward punctuation."", ""Its repetitive imperative advice and somewhat generic explanatory flow are more characteristic of generated instructional text than polished human prose.""]",947.0,193.0,1140.0,
test::T0144,T0144,test,howto,gemini,gemini-3.5-flash-lite,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""The text displays a natural, highly specific human voice characteristic of teen-advice wikiHow-style articles written organically."", ""The phrasing uses conversational interruptions and punctuation idiosyncrasies (e.g., '; , ') uncommon in modern instruction-tuned LLMs."", ""The depth of practical psychological nuance ('even if you hate them now') reflects human experiential writing rather than synthesized AI patterns.""]",,,1192.0,
test::T0144,T0144,test,howto,gemini,gemini-3.5-flash-lite,1,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text displays natural conversational cadence and informal advice column formatting typical of human-authored articles."", ""Varied paragraph length and realistic storytelling details (such as the Goth style example) reflect human creative writing patterns."", ""Lack of formulaic LLM transition markers or overly polished structural symmetry.""]",,,1174.0,
test::T0144,T0144,test,howto,gemini,gemini-3.5-flash-lite,2,False,"[""human"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""The conversational, slightly informal tone and unstructured paragraphs closely match human-authored advice columns."", ""Lacks the rigid structural bullet points and formulaic transitions typical of LLM-generated how-to guides."", ""Uses nuanced phrasing and personal scenarios characteristic of human writing.""]",,,1169.0,
test::T0152,T0152,test,news,openai,gpt-5.6-luna,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Polished news-report structure with attribution, scene-setting, and concise quotations resembles professionally edited human journalism."", ""The prose contains specific publication conventions such as the CNN lead, photo-caption sentence, and tightly integrated interview excerpts."", ""No strong repetitive or synthetic phrasing artifacts are apparent.""]",959.0,195.0,1154.0,
test::T0152,T0152,test,news,openai,gpt-5.6-luna,1,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The passage has polished journalistic structure, attribution, and period-specific CNN formatting rather than synthetic conversational patterns."", ""Its varied sentence lengths, concrete names, and naturally integrated quotations strongly suggest a human-authored news transcript.""]",959.0,184.0,1143.0,
test::T0152,T0152,test,news,openai,gpt-5.6-luna,2,False,"[""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text has polished journalistic pacing, CNN-style attribution, and specific quoted dialogue rather than synthetic explanatory framing."", ""Its compact narrative organization and natural variation in sentence length are more consistent with a human-authored news feature.""]",959.0,185.0,1144.0,
test::T0152,T0152,test,news,gemini,gemini-3.5-flash-lite,0,False,"[""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Standard CNN news wire formatting and journalistic style."", ""Presence of media-specific descriptive text such as '(CNN) --' and photo caption integration."", ""Natural inclusion of direct quotes and professional interview excerpts.""]",,,1145.0,
test::T0152,T0152,test,news,gemini,gemini-3.5-flash-lite,1,False,"[""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.98,"{""human"": 0.98, ""HuggingFaceTB/SmolLM3-3B"": 0.003, ""Qwen/Qwen3-4B-Instruct-2507"": 0.005, ""google/gemma-4-E4B-it"": 0.004, ""microsoft/Phi-4-mini-instruct"": 0.003, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.005}","[""Typical journalistic style and structure characteristic of CNN news articles."", ""Contains standard photo caption placement ('The cast of \""Doubt,\"" from left...') typical of human-curated web news."", ""Natural quotes and seamless transitions between actor interviews and background information.""]",,,1160.0,
test::T0152,T0152,test,news,gemini,gemini-3.5-flash-lite,2,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Typical journalistic style and structure characteristic of professional CNN news articles."", ""Presence of standard news dateline attribution and embedded caption descriptions."", ""Lack of formulaic phrasing or artifacts typical of instruction-tuned language models.""]",,,1146.0,
test::T0181,T0181,test,opinion,openai,gpt-5.6-luna,0,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it""]",human,human,human,0.98,"{""human"": 0.98, ""HuggingFaceTB/SmolLM3-3B"": 0.003, ""Qwen/Qwen3-4B-Instruct-2507"": 0.004, ""google/gemma-4-E4B-it"": 0.004, ""microsoft/Phi-4-mini-instruct"": 0.004, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.005}","[""Frequent spelling, capitalization, punctuation, and grammatical errors are characteristic of an unedited human school-style composition."", ""The narrative contains specific autobiographical details and uneven repetition rather than highly polished, systematically generated prose."", ""Some phrasing is awkward and locally inconsistent, such as repeated clauses and shifts between general advice and personal experience.""]",942.0,205.0,1147.0,
test::T0181,T0181,test,opinion,openai,gpt-5.6-luna,1,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.02, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Frequent spelling, capitalization, punctuation, and grammar errors suggest an unedited human-authored school essay."", ""The repetitive persuasive structure and autobiographical anecdote feel more like a personal draft than polished instruction-tuned generation."", ""Awkward phrasing and duplicated words (for example, “the lives of the lives”) are consistent with human revision errors.""]",942.0,211.0,1153.0,
test::T0181,T0181,test,opinion,openai,gpt-5.6-luna,2,False,"[""google/gemma-4-E4B-it"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.965,"{""human"": 0.965, ""HuggingFaceTB/SmolLM3-3B"": 0.005, ""Qwen/Qwen3-4B-Instruct-2507"": 0.005, ""google/gemma-4-E4B-it"": 0.005, ""microsoft/Phi-4-mini-instruct"": 0.005, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.015}","[""Frequent spelling, grammar, capitalization, and punctuation errors suggest an unedited human school composition."", ""The narrative includes idiosyncratic personal details and loosely connected repetition rather than consistent model-polished structure."", ""Awkward duplicated phrasing such as “before i could fall” and “lives of the lives” is characteristic of human drafting errors.""]",942.0,212.0,1154.0,
test::T0181,T0181,test,opinion,gemini,gemini-3.5-flash-lite,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains characteristic human spelling and grammatical errors ('where' instead of 'were', uncapitalized 'i')."", ""Shifts abruptly between first-person narrative ('When i was in Crete') and second-person advice ('I think that you should join')."", ""Presents a casual, slightly idiosyncratic list of activities including 'whittiling'.""]",,,1148.0,
test::T0181,T0181,test,opinion,gemini,gemini-3.5-flash-lite,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human""]",human,human,human,1.0,"{""human"": 1.0, ""HuggingFaceTB/SmolLM3-3B"": 0.0, ""Qwen/Qwen3-4B-Instruct-2507"": 0.0, ""google/gemma-4-E4B-it"": 0.0, ""microsoft/Phi-4-mini-instruct"": 0.0, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.0}","[""Contains natural human writing characteristics such as conversational transitions and minor grammatical slips."", ""Features authentic-sounding personal anecdotes (e.g., slipping on a ladder during rain with cracked ribs) typical of student essays."", ""Lacks the overt formatting patterns and rigid structural formulas typical of language model outputs.""]",,,1131.0,
test::T0181,T0181,test,opinion,gemini,gemini-3.5-flash-lite,2,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains natural human grammatical errors and misspellings (e.g., 'where' instead of 'were', 'unbelieveable')."", ""Uses colloquial narrative framing ('When i was in Crete', 'raining cats and dogs') typical of student writing rather than synthetic templates."", ""Shows slightly loose paragraph organization and conversational transitions common in personal essays.""]",,,1148.0,
test::T0221,T0221,test,review,openai,gpt-5.6-luna,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""human""]",human,human,human,0.985,"{""human"": 0.985, ""HuggingFaceTB/SmolLM3-3B"": 0.005, ""Qwen/Qwen3-4B-Instruct-2507"": 0.002, ""google/gemma-4-E4B-it"": 0.002, ""microsoft/Phi-4-mini-instruct"": 0.003, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.003}","[""The text has a strongly personal, experience-based review voice with specific local details and informal self-corrections."", ""Its varied sentence rhythm, idiosyncratic punctuation, emphatic capitalization, and minor grammatical awkwardness are characteristic of human-authored user reviews."", ""The narrative contains concrete, organically accumulated observations rather than a neatly templated or generalized response.""]",984.0,212.0,1196.0,
test::T0221,T0221,test,review,openai,gpt-5.6-luna,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""human""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Conversational first-person review with varied sentence lengths and idiosyncratic asides, punctuation, and typos."", ""Specific experiential details and uneven emphasis (e.g., capitalization and parenthetical comments) strongly resemble a human-authored restaurant review."", ""The narrative has natural evaluative qualifications rather than a uniformly polished or templated structure.""]",984.0,208.0,1192.0,
test::T0221,T0221,test,review,openai,gpt-5.6-luna,2,False,"[""human"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.92,"{""human"": 0.92, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.025, ""google/gemma-4-E4B-it"": 0.012, ""microsoft/Phi-4-mini-instruct"": 0.015, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.018}","[""Conversational first-person review language includes vivid personal judgments, informal asides, and minor grammatical quirks."", ""The detailed, unevenly structured account feels more like an organically written customer review than templated generation."", ""Repeated emphatic wording and parenthetical remarks are consistent with spontaneous human prose.""]",984.0,198.0,1182.0,
test::T0221,T0221,test,review,gemini,gemini-3.5-flash-lite,0,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""human""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Natural, highly localized stylistic markers like the mention of the Monongahela River ('the Mon doesn't count.....') and local trivia nights."", ""Conversational, idiosyncratic phrasing ('bar-straunt') typical of authentic user-generated restaurant reviews."", ""Varied paragraph lengths and organic narrative flow lacking typical AI structural formulas.""]",,,1204.0,
